timestamp,msg_size_bytes,bitrate_bps,loss_percent,packets,lost_packets,jitter_ms
1760565145,128,246960237.63180992,12.72053216725138,2411723,306784,0.002021490807422472
1760565155,256,474634679.49225646,0.012728937491855637,2317554,295,0.001808851652811355
1760565166,512,936242579.7331623,0.5011044510097556,2285751,11454,0.001421466655560187
1760565176,1024,1781026210.379032,6.33740949153353,2174106,137782,0.000687269011976281
1760565186,1500,2800292559.7659526,0,2333579,0,0.00279812885959511
1760565196,2048,3656491725.255792,0,2231747,0,0.002830054577842448
1760565206,4096,3891180216.3872647,0,1187498,0,0.019850903131278713
1760565217,8192,4052957239.9555883,0,618433,0,0.009228142415410983
