timestamp,msg_size_bytes,bitrate_bps,loss_percent,packets,lost_packets,jitter_ms
1760565408,128,322841336.1793319,0.052715899679930116,3152749,1662,0.002289335249328917
1760565418,256,609599266.0805137,0.0783790421227719,2976561,2333,0.002243239277438651
1760565428,512,1374152833.4777334,0.07010708021895347,3354868,2352,0.0032713188266722355
1760565438,1024,2449074264.740588,0.0965682642632196,2989595,2887,0.002500421505762861
1760565448,1500,3185024570.4828,0.055120415313302855,2654189,1463,0.0018150257939678629
1760565459,2048,3854521717.8347974,0.005950824933106352,2352615,140,0.0023475876407532455
1760565469,4096,4052699588.900411,0,1236787,0,0.005270922064890147
1760565479,8192,4122683330.62834,0,629073,0,0.00912508859973694
